mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,hari_8,hari_9,hari_10,hari_11,hari_12,hari_13,hari_14,hari_15,hari_16,hari_17,hari_18,hari_19,hari_20,hari_21,hari_22,hari_23,hari_24,hari_25,hari_26,hari_27,hari_28,hari_29,hari_30,target_hari_31
univariate,train,Telur Ayam,30,45,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,46,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,47,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,48,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,49,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,50,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628
univariate,train,Telur Ayam,30,51,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411
univariate,train,Telur Ayam,30,52,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234
univariate,train,Telur Ayam,30,53,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,54,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,55,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,56,0.6103896103896105,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,57,0.6103896103896105,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,58,0.6103896103896105,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,59,0.5887445887445888,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,60,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,61,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,62,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,63,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,64,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,65,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,66,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,67,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,68,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,69,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,70,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
univariate,train,Telur Ayam,30,71,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5627705627705628,0.5411255411255411,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234,0.37229437229437234
